gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2236083516																										http://n2t.net/ark:/65665/3c298ddfa-268c-414b-84fd-109d3dfc3f3c																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c298ddfa-268c-414b-84fd-109d3dfc3f3c	223364	11-2-8	C. W. Schneider	1																														87	87	2011	3	28	28 Mar 2011										North America, United States, Connecticut, New London County	North America				United States		Connecticut	New London County		Pleasure Beach, Waterford												41.308	-72.1484						"41 18'28.9""N"	"72 08'54.1""W"																																	Schneider, C. W.													Dasysiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Dasysiphonia		japonica				(Yendo) H.-S. Kim					
2236047255																										http://n2t.net/ark:/65665/3ae6e8fb9-06b5-438c-871e-f9550dcc1994																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ae6e8fb9-06b5-438c-871e-f9550dcc1994	223376	09-38-4	C. W. Schneider	1																														224	224	2009	8	12	12 Aug 2009										North America, United States, Rhode Island, Washington County	North America				United States		Rhode Island	Washington County		Quonochontaug Central Beach, Charleston												41.3368	-71.7023						"41 20'12.6""N"	"71 42'08.1""W"																																	Schneider, C. W.													Dasysiphonia japonica							Plantae, Rhodophyta, Ceramiales, Dasyaceae	Plantae	Rhodophyta		Ceramiales	Dasyaceae	Dasysiphonia		japonica				(Yendo) H.-S. Kim					
1830384617																										1873									en				2017-12-25T18:47:57+09:00															text					SPMN	AL			PreservedSpecimen				9950651c-f89f-11e6-8f86-70e2840fc270	1978																															1991-04-03				1991	4	3											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384602																										1878									en				2017-12-25T18:48:15+09:00															text					SPMN	AL			PreservedSpecimen				99513762-f89f-11e6-a787-70e2840fc270	1983																															1994-02-11				1994	2	11											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384599																										1865									en				2017-12-25T18:47:28+09:00															text					SPMN	AL			PreservedSpecimen				994f23c8-f89f-11e6-b378-70e2840fc270	1970																															1991-04-02				1991	4	2											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		miho																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384568																										1883									en				2017-12-25T18:48:33+09:00															text					SPMN	AL			PreservedSpecimen				9951f97c-f89f-11e6-91a7-70e2840fc270	1988																															2005-05-10				2005	5	10											Japan|Shizuoka|Omaezaki-shi|omaezaki					Japan		Shizuoka	Omaezaki-shi		omaezaki																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384558																										1882									en				2017-12-25T18:48:29+09:00															text					SPMN	AL			PreservedSpecimen				9951d23a-f89f-11e6-bc4a-70e2840fc270	1987																															2005-05-10				2005	5	10											Japan|Shizuoka|Omaezaki-shi|omaezaki					Japan		Shizuoka	Omaezaki-shi		omaezaki																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384546																										1884									en				2017-12-25T18:48:37+09:00															text					SPMN	AL			PreservedSpecimen				9952215e-f89f-11e6-9e4f-70e2840fc270	1989																															2005-05-10				2005	5	10											Japan|Shizuoka|Omaezaki-shi|omaezaki					Japan		Shizuoka	Omaezaki-shi		omaezaki																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384543																										1885									en				2017-12-25T18:48:40+09:00															text					SPMN	AL			PreservedSpecimen				99524684-f89f-11e6-bc84-70e2840fc270	1990																															2005-05-10				2005	5	10											Japan|Shizuoka|Omaezaki-shi|omaezaki					Japan		Shizuoka	Omaezaki-shi		omaezaki																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384530																										1860									en				2017-12-25T18:47:10+09:00															text					SPMN	AL			PreservedSpecimen				994e5588-f89f-11e6-a07f-70e2840fc270	1965																															1991-02-03				1991	2	3											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		miho																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384303																										1877									en				2017-12-25T18:48:11+09:00															text					SPMN	AL			PreservedSpecimen				99510e2c-f89f-11e6-8e83-70e2840fc270	1982																															1993-03-25				1993	3	25											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384302																										1858									en				2017-12-25T18:47:03+09:00															text					SPMN	AL			PreservedSpecimen				994dff66-f89f-11e6-b550-70e2840fc270	1963																															1955-03-13				1955	3	13											Japan|Shizuoka|Shizuoka-shi Suruga-ku|ookuzure					Japan		Shizuoka	Shizuoka-shi Suruga-ku		ookuzure																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384200																										1862									en				2017-12-25T18:47:17+09:00															text					SPMN	AL			PreservedSpecimen				994eaa56-f89f-11e6-bf8a-70e2840fc270	1967																															1991-04-02				1991	4	2											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		miho																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384197																										1869									en				2017-12-25T18:47:42+09:00															text					SPMN	AL			PreservedSpecimen				994fc814-f89f-11e6-a7d7-70e2840fc270	1974																															1953-04-06				1953	4	6											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384189																										1859									en				2017-12-25T18:47:06+09:00															text					SPMN	AL			PreservedSpecimen				994e2a40-f89f-11e6-a07c-70e2840fc270	1964																															1955-04-21				1955	4	21											Japan|Shizuoka|Shizuoka-shi Suruga-ku|ishibeookuzure					Japan		Shizuoka	Shizuoka-shi Suruga-ku		ishibeookuzure																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384187																										1881									en				2017-12-25T18:48:26+09:00															text					SPMN	AL			PreservedSpecimen				9951aac6-f89f-11e6-9fdf-70e2840fc270	1986																															1996-03-21				1996	3	21											Japan|Shizuoka|Omaezaki-shi|omaezaki					Japan		Shizuoka	Omaezaki-shi		omaezaki																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384184																										1864									en				2017-12-25T18:47:24+09:00															text					SPMN	AL			PreservedSpecimen				994ef948-f89f-11e6-bce2-70e2840fc270	1969																															1991-04-02				1991	4	2											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		miho																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384181																										1861									en				2017-12-25T18:47:14+09:00															text					SPMN	AL			PreservedSpecimen				994e80b2-f89f-11e6-956f-70e2840fc270	1966																															1991-02-03				1991	2	3											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		miho																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384178																										1874									en				2017-12-25T18:48:00+09:00															text					SPMN	AL			PreservedSpecimen				99508ccc-f89f-11e6-a8dd-70e2840fc270	1979																															1991-04-03				1991	4	3											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384174																										1863									en				2017-12-25T18:47:21+09:00															text					SPMN	AL			PreservedSpecimen				994ed210-f89f-11e6-965c-70e2840fc270	1968																															1991-04-02				1991	4	2											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		miho																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384172																										1866									en				2017-12-25T18:47:32+09:00															text					SPMN	AL			PreservedSpecimen				994f4b82-f89f-11e6-8418-70e2840fc270	1971																															1991-04-02				1991	4	2											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		miho																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384170																										1875									en				2017-12-25T18:48:04+09:00															text					SPMN	AL			PreservedSpecimen				9950ba9e-f89f-11e6-83b9-70e2840fc270	1980																															1993-03-25				1993	3	25											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384169																										1876									en				2017-12-25T18:48:08+09:00															text					SPMN	AL			PreservedSpecimen				9950e690-f89f-11e6-b1e8-70e2840fc270	1981																															1993-03-25				1993	3	25											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384166																										1871									en				2017-12-25T18:47:50+09:00															text					SPMN	AL			PreservedSpecimen				99501652-f89f-11e6-8d6b-70e2840fc270	1976																															1991-04-03				1991	4	3											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384165																										1880									en				2017-12-25T18:48:22+09:00															text					SPMN	AL			PreservedSpecimen				995184b0-f89f-11e6-9196-70e2840fc270	1985																															1996-02-19				1996	2	19											Japan|Shizuoka|Omaezaki-shi|omaezaki					Japan		Shizuoka	Omaezaki-shi		omaezaki																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384159																										1879									en				2017-12-25T18:48:18+09:00															text					SPMN	AL			PreservedSpecimen				99515ba2-f89f-11e6-a9f5-70e2840fc270	1984																															1994-02-26				1994	2	26											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384145																										1868									en				2017-12-25T18:47:39+09:00															text					SPMN	AL			PreservedSpecimen				994f9ca4-f89f-11e6-99fc-70e2840fc270	1973																															1993-03-10				1993	3	10											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|miho					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		miho																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384141																										1872									en				2017-12-25T18:47:53+09:00															text					SPMN	AL			PreservedSpecimen				99503c72-f89f-11e6-924c-70e2840fc270	1977																															1991-04-03				1991	4	3											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384138																										1870									en				2017-12-25T18:47:46+09:00															text					SPMN	AL			PreservedSpecimen				994feed4-f89f-11e6-bde1-70e2840fc270	1975																															1991-04-03				1991	4	3											Japan|Shizuoka|Makinohara-shi|jitougata					Japan		Shizuoka	Makinohara-shi		jitougata																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1830384117																										1867									en				2017-12-25T18:47:35+09:00															text					SPMN	AL			PreservedSpecimen				994f7332-f89f-11e6-8889-70e2840fc270	1972																															1993-02-04				1993	2	4											Japan|Shizuoka|Shizuoka-shi Shimizu-ku|mihomarina					Japan		Shizuoka	Shizuoka-shi Shimizu-ku		mihomarina																																																																		Heterosiphonia japonica Yendo							Plantae|Rhodophyta|Florideophyceae|Ceramiales|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia		japonica				Yendo	イソハギ				
1828637879																										2773									en				2016-09-29T22:03:57+09:00															text					KPM	ND			PreservedSpecimen				2bf07e02-f81e-11e6-8de3-70e2840fc270	KPM-ND0002618																															2000-05-24				2000	5	24											Japan|Miyagi Prefecture					Japan		Miyagi Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637527																										2147									en				2016-09-29T22:03:19+09:00															text					KPM	ND			PreservedSpecimen				2b8d6fce-f81e-11e6-b9e6-70e2840fc270	KPM-ND0001493																															2005-03-14				2005	3	14											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637510																										2211									en				2016-09-29T22:03:23+09:00															text					KPM	ND			PreservedSpecimen				2b97efa8-f81e-11e6-88f6-70e2840fc270	KPM-ND0002228																															2005-03-18				2005	3	18											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637413																										2371									en				2016-09-29T22:03:32+09:00															text					KPM	ND			PreservedSpecimen				2bb0f6ce-f81e-11e6-b969-70e2840fc270	KPM-ND0003680																															2012-03-06				2012	3	6											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637323																										2206									en				2016-09-29T22:03:22+09:00															text					KPM	ND			PreservedSpecimen				2b972bc2-f81e-11e6-a788-70e2840fc270	KPM-ND0002223																															2005-03-14				2005	3	14											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637287																										2208									en				2016-09-29T22:03:22+09:00															text					KPM	ND			PreservedSpecimen				2b978158-f81e-11e6-adc3-70e2840fc270	KPM-ND0002225																															2005-03-14				2005	3	14											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637197																										2207									en				2016-09-29T22:03:22+09:00															text					KPM	ND			PreservedSpecimen				2b975598-f81e-11e6-9cfc-70e2840fc270	KPM-ND0002224																															2005-03-14				2005	3	14											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637195																										2205									en				2016-09-29T22:03:22+09:00															text					KPM	ND			PreservedSpecimen				2b970336-f81e-11e6-9d61-70e2840fc270	KPM-ND0002222																															2005-03-14				2005	3	14											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637193																										2210									en				2016-09-29T22:03:23+09:00															text					KPM	ND			PreservedSpecimen				2b97c88e-f81e-11e6-b9ff-70e2840fc270	KPM-ND0002227																															2005-03-19				2005	3	19											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828637083																										2148									en				2016-09-29T22:03:19+09:00															text					KPM	ND			PreservedSpecimen				2b8d9bfc-f81e-11e6-8cf6-70e2840fc270	KPM-ND0001494																															2005-03-15				2005	3	15											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828636903																										1713									en				2016-09-29T22:02:52+09:00															text					KPM	ND			PreservedSpecimen				2b48bbcc-f81e-11e6-9ac0-70e2840fc270	KPM-ND0001491																															2002-03-16				2002	3	16											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1828636748																										1714									en				2016-09-29T22:02:52+09:00															text					KPM	ND			PreservedSpecimen				2b48e138-f81e-11e6-a600-70e2840fc270	KPM-ND0001492																															2002-03-30				2002	3	30											Japan|Kanagawa Prefecture					Japan		Kanagawa Prefecture																																																																					Heterosiphonia japonica Yendo							Plantae|Rhodophyta|RHODOPHYCEAE|CERAMIALES|Dasyaceae|Heterosiphonia|japonica	Plantae	Rhodophyta	RHODOPHYCEAE	CERAMIALES	Dasyaceae	Heterosiphonia		japonica					イソハギ				
1499293897																										urn:catalog:KMN:A:3042													2016-11-16																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:3042	3042		Per Arvid Åsen, Asbjørn Lie																																	2016	10	25		Semi-exposed rocks (depth ca. 1-2 m), epiphytic on Fucus serratus														Norway		Vest-Agder	Kristiansand		Søm: Utstikkende fjellparti (friareal) mellom Søndre og Nordre Sømsbukt												58.15244142	8.04989415		1			MK 44080,46076																																			Per Arvid Åsen	2016-10-25												Heterosiphonia japonica																			Yendo, 1920					
1434776750																										SANT:SANT-Algae:30713-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:30713-A	30713		I. Bárbara																													2016-06-07				2016	6	7		Submareal (6m) roca con arena y cascajo															ES	PO			Pontevedra: Ría de Vigo, Islas Cíes, TR4, al nordeste de Punta Carracido	Pontevedra: Ría de Vigo, Islas Cíes, TR4, al nordeste de Punta Carracido																																																																	Dasysiphonia japonica (Yendo) H.-S. Kim								Plantae				Dasyaceae	Dasysiphonia											
