id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
725214,NHA,,,PreservedSpecimen,e935f07c-cddb-4498-b22f-639703b9ecf9,NHA-619854,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-12-12,2012,12,12,347,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Jackson Estuarine Laboratory, Adams Point, Durham, NH",,0,,43.092201,-70.8646,,198,,"HMT (2015-11-04 11:48:40)",,"georef batch tool 2015-11-04; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:e935f07c-cddb-4498-b22f-639703b9ecf9,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725214
725226,NHA,,,PreservedSpecimen,5025cf91-0387-49c2-af78-228f0fbc8f30,NHA-619866,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"C. Yarish",,"A. Mols-Mortensen and C. Neefus",,2012-06-12,2012,6,12,164,,,,,,,,,,,,,,,,,,,,,"United States",Connecticut,"New Haven",,"Thimble Island, outer island, Branford, CT",,0,,41.242041,-72.760375,,160,,"rpf1 (2016-01-23 07:28:30)",,"georef batch tool 2016-01-23; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:5025cf91-0387-49c2-af78-228f0fbc8f30,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725226
725256,NHA,,,PreservedSpecimen,3f9674cd-8f7a-4e15-9375-4b8754343f73,NHA-619896,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-09-01,2013,9,1,244,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Odiorne Point, Rye, NH",,0,,43.042712,-70.712013,,205,,"hmt (2015-10-28 02:33:02)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:3f9674cd-8f7a-4e15-9375-4b8754343f73,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725256
725261,NHA,,,PreservedSpecimen,f22e9f9b-faf8-417f-a979-a7123267d3ab,NHA-619901,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-11-29,2012,11,29,334,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Adams Point, Durham, NH",,0,,43.092478,-70.867442,,409,,"hmt (2015-10-28 02:38:04)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:f22e9f9b-faf8-417f-a979-a7123267d3ab,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725261
725262,NHA,,,PreservedSpecimen,19cfd2ee-8472-40d7-8b22-3933330fb3ce,NHA-619902,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-11-29,2012,11,29,334,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Adams Point, Durham, NH",,0,,43.092478,-70.867442,,409,,"hmt (2015-10-28 02:38:04)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:19cfd2ee-8472-40d7-8b22-3933330fb3ce,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725262
725263,NHA,,,PreservedSpecimen,a898201c-fe55-4bff-b6cd-8ccc262dcc88,NHA-619903,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-11-29,2012,11,29,334,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Adams Point, Durham, NH",,0,,43.092478,-70.867442,,409,,"hmt (2015-10-28 02:38:04)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:a898201c-fe55-4bff-b6cd-8ccc262dcc88,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725263
725264,NHA,,,PreservedSpecimen,81996806-9c37-416a-8cc3-953e688b9f13,NHA-619904,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,"C. J. Dawes",,2014-08-12,2014,8,12,224,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Fox Point, Newington, NH",,0,,43.121361,-70.855406,,339,,"HMT (2015-11-02 12:30:35)",,"georef batch tool 2015-11-02","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:81996806-9c37-416a-8cc3-953e688b9f13,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725264
725267,NHA,,,PreservedSpecimen,59316c74-5734-4a86-8f47-d4fb97a6ee8c,NHA-619907,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,"C. J. Dawes",,2014-08-12,2014,8,12,224,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Fox Point, Newington, NH",,0,,43.121361,-70.855406,,339,,"HMT (2015-11-02 12:30:35)",,"georef batch tool 2015-11-02","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:59316c74-5734-4a86-8f47-d4fb97a6ee8c,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725267
725314,NHA,,,PreservedSpecimen,2790c661-2463-4dfd-b4da-ad6786369157,NHA-619954,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2013-08-23,2013,8,23,235,,,,,,,,,,,,,,,,,,,,,"United States",Maine,,,"Pond Cove, Cape Elizabeth, ME",,0,,43.609262,-70.216007,,202,,"HMT (2016-02-25 12:56:32)",,"georef batch tool 2016-02-25","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:2790c661-2463-4dfd-b4da-ad6786369157,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725314
725315,NHA,,,PreservedSpecimen,c84e8737-c3bc-4744-bf66-e3abfa51f777,NHA-619955,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Star Island, Isles of Shoals, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:c84e8737-c3bc-4744-bf66-e3abfa51f777,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725315
725316,NHA,,,PreservedSpecimen,b36edacb-838d-4840-b7da-1843ae5eaa4a,NHA-619956,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Star Island, Isles of Shoals, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:b36edacb-838d-4840-b7da-1843ae5eaa4a,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725316
725317,NHA,,,PreservedSpecimen,b3335817-9d4b-4028-8908-5a61370e6d50,NHA-619957,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Star Island, Isles of Shoals, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:b3335817-9d4b-4028-8908-5a61370e6d50,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725317
725318,NHA,,,PreservedSpecimen,368f07d6-5e48-47e3-8a9a-f408feb41265,NHA-619958,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Star Island, Isles of Shoals, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:368f07d6-5e48-47e3-8a9a-f408feb41265,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725318
725319,NHA,,,PreservedSpecimen,1e6ed555-c6b5-4f42-b2d8-6bc6566958a5,NHA-619959,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Star Island, Isles of Shoals, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:1e6ed555-c6b5-4f42-b2d8-6bc6566958a5,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725319
725320,NHA,,,PreservedSpecimen,5bd245e6-5d40-4f6d-843d-9160ef93921d,NHA-619960,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Star Island, Isles of Shoals, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:5bd245e6-5d40-4f6d-843d-9160ef93921d,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725320
725321,NHA,,,PreservedSpecimen,0873906a-8681-42ee-a34c-3f75aadc1259,NHA-619961,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Star Island, Isles of Shoals, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:0873906a-8681-42ee-a34c-3f75aadc1259,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725321
725322,NHA,,,PreservedSpecimen,d4e86c2d-f735-4635-a428-1374c87b2153,NHA-619962,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Star Island, Isles of Shoals, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:d4e86c2d-f735-4635-a428-1374c87b2153,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725322
725325,NHA,,,PreservedSpecimen,1d10bc6a-9de4-49dc-a0dc-c2096eec28bc,NHA-619965,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-09-01,2013,9,1,244,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Odiorne Point, Rye, NH",,0,,43.042712,-70.712013,,205,,"hmt (2015-10-28 02:33:02)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:1d10bc6a-9de4-49dc-a0dc-c2096eec28bc,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725325
725326,NHA,,,PreservedSpecimen,e203d13e-4046-48c1-89b4-88597848267f,NHA-619966,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-10-07,2013,10,7,280,,,,,,,,,,,,,,,,,,,,,"United States",Maine,,,"Pond Cove, Cape Elizabeth, ME",,0,,43.609262,-70.216007,,202,,"HMT (2015-12-14 12:56:16)",,"georef batch tool 2015-12-14; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:e203d13e-4046-48c1-89b4-88597848267f,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725326
729542,NHA,,,PreservedSpecimen,f6cdac40-a16a-424a-b8ad-b9e330381b77,NHA-620660,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2014-11-25,2014,11,25,329,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Near Footman Island, Great Bay, Durham, NH",,0,,43.086607,-70.871817,,71,,"rpf1 (2016-01-29 15:59:22)",,"georef batch tool 2016-01-29; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:f6cdac40-a16a-424a-b8ad-b9e330381b77,https://macroalgae.org:443/portal/collections/individual/index.php?occid=729542
988078,NHA,,,PreservedSpecimen,dc3682e4-8dd5-453f-8095-71fd93b4676e,NHA-621380,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2015-07-03,2015,7,3,184,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Thomas Point, Great Bay, Newington, NH",,0,,43.082482,-70.863266,,245,,"HMT (2017-06-04 12:30:52)",,"georef batch tool 2017-06-04; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:dc3682e4-8dd5-453f-8095-71fd93b4676e,https://macroalgae.org:443/portal/collections/individual/index.php?occid=988078
988079,NHA,,,PreservedSpecimen,da75324a-d227-4a1e-97ea-2041ded41825,NHA-621381,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2015-07-03,2015,7,3,184,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Thomas Point, Great Bay, Newington, NH",,0,,43.082482,-70.863266,,245,,"HMT (2017-06-04 12:30:52)",,"georef batch tool 2017-06-04; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:da75324a-d227-4a1e-97ea-2041ded41825,https://macroalgae.org:443/portal/collections/individual/index.php?occid=988079
988089,NHA,,,PreservedSpecimen,07d99d3e-d4c3-4a85-87d8-f14ee4dd83e8,NHA-621391,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2015-04-20,2015,4,20,110,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"offshore from Lubberland Creek, Newmarket, NH",,0,,43.074194,-70.909835,,355,,"ads1021 (2017-09-12 09:48:47)",,"georef batch tool 2017-09-12; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:07d99d3e-d4c3-4a85-87d8-f14ee4dd83e8,https://macroalgae.org:443/portal/collections/individual/index.php?occid=988089
988096,NHA,,,PreservedSpecimen,47d36a28-ec1f-43af-b249-4fa7f182e3fd,NHA-621398,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2015-04-20,2015,4,20,110,,,,"near sewage treatment",,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Mouth of Bunker Creek, Oyster River, Durham, NH",,0,,43.137883,-70.887308,,210,,"HMT (2017-05-30 12:18:12)",,"georef batch tool 2017-05-30; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:47d36a28-ec1f-43af-b249-4fa7f182e3fd,https://macroalgae.org:443/portal/collections/individual/index.php?occid=988096
988168,NHA,,,PreservedSpecimen,76651fbd-b74a-4e2b-8b9e-947e989b2e68,NHA-621470,79228,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,"K. Short",,2015-10-30,2015,10,30,303,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Middle of central mud flat within Great Bay and Seagrass Net Site, NH",,0,,43.071558,-70.877643,,2533,,"ads1021 (2017-09-11 16:55:06)",,"georef batch tool 2017-09-11; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:76651fbd-b74a-4e2b-8b9e-947e989b2e68,https://macroalgae.org:443/portal/collections/individual/index.php?occid=988168
988237,NHA,,,PreservedSpecimen,40accf23-70e0-42a6-bdc6-6aae8cbb1a64,NHA-621539,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2015-07-30,2015,7,30,211,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"offshore from Lubberland Creek, Newmarket, NH",,0,,43.074194,-70.909835,,355,,"ads1021 (2017-09-12 09:48:47)",,"georef batch tool 2017-09-12; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:40accf23-70e0-42a6-bdc6-6aae8cbb1a64,https://macroalgae.org:443/portal/collections/individual/index.php?occid=988237
988258,NHA,,,PreservedSpecimen,aacc475a-b367-4370-83fe-998539a2bfcf,NHA-621560,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2015-07-03,2015,7,3,184,,,,"growing on a rope",,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"middle of Great Bay at Seagrass net site, NH",,0,,43.070931,-70.876355,,1766,,"ads1021 (2017-09-11 16:51:04)",,"georef batch tool 2017-09-11; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:aacc475a-b367-4370-83fe-998539a2bfcf,https://macroalgae.org:443/portal/collections/individual/index.php?occid=988258
989130,NHA,,,PreservedSpecimen,809aebbf-485d-4d91-9831-19d262d12aa6,NHA-622463,80197,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2011-05-05,2011,5,5,125,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,Plymouth,,"Green Harbor Marina and McShane Yacht Sales, Marshfield, MA",,0,,42.085658,-70.650037,,3036,,"ljv2000 (2017-09-27 11:41:01)",,"georef batch tool 2017-09-27; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:809aebbf-485d-4d91-9831-19d262d12aa6,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989130
989238,NHA,,,PreservedSpecimen,b9d0a779-ed30-492e-96a4-7a2bbd809253,NHA-622571,80415,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2014-01-29,2014,1,29,29,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Adams Point, Durham, NH",,0,,43.092251,-70.864785,,365,,"HMT (2017-05-30 12:16:40)",,"georef batch tool 2017-05-30; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:b9d0a779-ed30-492e-96a4-7a2bbd809253,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989238
989245,NHA,,,PreservedSpecimen,a72993c4-b8cb-4d6d-8849-8d2279c46851,NHA-622578,80396,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-08-08,2013,8,8,220,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,Barnstable,,"Sandwich Marina, Sandwich, MA",,0,,41.773457,-70.503296,,1351,,"HMT (2017-06-04 12:04:34)",,"georef batch tool 2017-06-04; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:a72993c4-b8cb-4d6d-8849-8d2279c46851,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989245
989250,NHA,,,PreservedSpecimen,6bd5778a-b0bc-4f0f-8739-e0ea9684a55f,NHA-622583,80381,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-08-08,2013,8,8,220,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,Barnstable,,"Sandwich Marina, Sandwich, MA",,0,,41.773457,-70.503296,,1351,,"HMT (2017-06-04 12:04:34)",,"georef batch tool 2017-06-04; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:6bd5778a-b0bc-4f0f-8739-e0ea9684a55f,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989250
989251,NHA,,,PreservedSpecimen,87ea3c9f-a573-401a-a59e-c203acb8c844,NHA-622584,80403,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"D. Durant",,,,2014-04-03,2014,4,3,93,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Dover Point, Dover, NH",,0,,43.122527,-70.829059,,602,,"HMT (2017-05-19 12:09:27)",,"georef batch tool 2017-05-19; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:87ea3c9f-a573-401a-a59e-c203acb8c844,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989251
