source,source.id,genus,species,country,state.province,county,locality.1,locality.2,latitude,longitude,uncertainty,year,month,day,collector,determination
GBIF_ref,895007005,,,ES,Po,,"Pontevedra: Oeste de Con de Pego, Cangas, R?°a de Vigo",,42.261892,-8.780274,7488,2008,5,20,I. B?Ìrbara & V. Pe??a,
GBIF_ref,895007006,,,ES,Po,,"Pontevedra: Oeste de Con de Pego, Cangas, R?°a de Vigo",,42.261892,-8.780274,7488,2003,5,21,"R.M. Blanco, P. R?°os, P. Quintas & M. Dom?°nguez",
GBIF_ref,895007007,,,ES,Po,,"Pontevedra: Oeste de Con de Pego, Cangas, R?°a de Vigo",,42.261892,-8.780274,7488,2004,4,28,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007008,,,ES,Po,,"Pontevedra: Oeste de Con de Pego, Cangas, R?°a de Vigo",,42.261892,-8.780274,7488,2012,4,23,I. B?Ìrbara,
GBIF_ref,895007009,,,ES,Po,,"Pontevedra: Oeste de Con de Pego, Cangas, R?°a de Vigo",,42.261892,-8.780274,7488,2013,5,23,I. B?Ìrbara,
GBIF_ref,895007013,,,ES,Po,,"Pontevedra: Oeste de Con de Pego, Cangas, R?°a de Vigo",,42.261892,-8.780274,7488,2013,5,22,J. Souto,
GBIF_ref,895007014,,,ES,Po,,"Pontevedra: Oeste de Con de Pego, Cangas, R?°a de Vigo",,42.261892,-8.780274,7488,2005,6,17,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007016,,,ES,Po,,"Pontevedra: Oeste de Con de Pego, Cangas, R?°a de Vigo",,42.261892,-8.780274,7488,2006,6,1,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007017,,,ES,Po,,"Pontevedra: Ald?Ìn Este, Cangas, R?°a de Ald?Ìn",,42.280669,-8.825818,635,2007,6,12,I. B?Ìrbara & V. Pe??a,
GBIF_ref,895007019,,,ES,Po,,"Pontevedra: Puente de Rande, Moa??a, R?°a de Vigo",,42.28703,-8.660894,340,2005,6,17,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007020,,,ES,Po,,"Pontevedra: Playa Canelas, Cangas, R?°a de Ald?Ìn",,42.296696,-8.832287,2932,2004,11,1,J. Grall,
GBIF_ref,895007021,,,ES,Po,,"Pontevedra: Ensenada de Bueu, Bueu, R?°a de Pontevedra",,42.33221,-8.791447,804,2005,4,1,J. Grall,
GBIF_ref,895007023,,,ES,Po,,"Pontevedra: Playa de la Tulla, Bueu, R?°a de Pontevedra",,42.338097,-8.814177,228,2004,6,11,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007024,,,ES,Po,,"Pontevedra: Punta Loira, Mar?°n, R?°a de Pontevedra",,42.368308,-8.744043,77,2007,5,10,I. B?Ìrbara & V. Pe??a,
GBIF_ref,895007025,,,ES,Po,,"Pontevedra: Punta Loira, Mar?°n, R?°a de Pontevedra",,42.368308,-8.744043,77,2006,1,19,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007026,,,ES,Po,,"Pontevedra: Este de la isla de Ons, Bueu, R?°a de Pontevedra",,42.374377,-8.924892,3102,2003,9,12,J. Grall,
GBIF_ref,895007028,,,ES,Po,,"Pontevedra: Escuela militar de Mar?°n, R?°a de Pontevedra",,42.396943,-8.704479,400,2001,8,5,I. B?Ìrbara,
GBIF_ref,895007029,,,ES,Po,,"Pontevedra: Al nordeste de la Isla de Ons, Bueu, R?°a de Pontevedra",,42.398346,-8.916177,898,2007,7,4,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007030,,,ES,Po,,"Pontevedra: Al nordeste de la Isla de Ons, Bueu, R?°a de Pontevedra",,42.398346,-8.916177,898,2005,12,21,"V. Pe??a, I. B?Ìrbara, P. D?°az & J. Cremades",
GBIF_ref,895007032,,,ES,Po,,"Pontevedra: A Samieira, Poio, R?°a de Pontevedra",,42.413739,-8.733959,674,2006,1,19,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007033,,,ES,Po,,"Pontevedra: Noroeste de la Isla de Tambo, Mar?°n, R?°a de Pontevedra",,42.414108,-8.712854,334,2005,2,4,"V. Pe??a, I. B?Ìrbara, J. Cremades & O. Freire",
GBIF_ref,895007034,,,ES,Po,,"Pontevedra: R?°a de Vigo, Islas C?°es, TR9, Laxe do Pereiro",,42.42398,-8.63449,301,2006,3,14,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007035,,,ES,C,,"A Coru??a: Este de Isla S?Ìlvora, Ribeira, R?°a de Arousa",,42.475706,-9.002076,1460,2007,7,1,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007036,,,ES,C,,"A Coru??a: Al NE Isla S?Ìlvora, Ribeira, R?°a de Arousa",,42.485047,-9.024187,1916,2005,2,18,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007038,,,ES,C,,"A Coru??a: Al NE Isla S?Ìlvora, Ribeira, R?°a de Arousa",,42.485047,-9.024187,1916,2004,4,28,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007039,,,ES,Po,,"Pontevedra: Punta Moreira, O Grove, R?°a de Arousa",,42.486346,-8.892612,301,2006,3,14,I. B?Ìrbara & V. Pe??a,
GBIF_ref,895007040,,,ES,Po,,"Pontevedra: Punta Moreira, O Grove, R?°a de Arousa",,42.486346,-8.892612,301,2006,6,5,"V. Pe??a, I. B?Ìrbara & P. D?°az",
GBIF_ref,895007041,,,ES,Po,,"Pontevedra: Cubeiro de Sinal, Meloxo, r?°a de Arousa",,42.487816,-8.89174,938,2006,6,7,"V. Pe??a, I. B?Ìrbara & P. D?°az",
GBIF_ref,895007043,,,ES,C,,"A Coru??a: Canal Curbina, Sur Isla Vionta, Ribeira, R?°a de Arousa",,42.494369,-9.003691,1355,2004,4,28,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007044,,,ES,Po,,"Pontevedra: Negreiri??as de Tierra, O Grove, r?°a de Arousa",,42.494721,-8.870654,10153,2005,8,25,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007045,,,ES,Po,,"Pontevedra: Negreiri??os de Tierra, O Grove, R?°a de Arousa",,42.494721,-8.870654,10153,2005,5,18,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007046,,,ES,Po,,"Pontevedra: Islote Plons, O Grove, r?°a de Arousa",,42.495917,-8.865621,1190,2005,4,1,J. Grall,
GBIF_ref,895007048,,,ES,Po,,"Pontevedra: Al sur de Isla Piedra Seca, O Grove, R?°a de Arousa",,42.496031,-8.868884,6157,2005,4,11,J. Grall,
GBIF_ref,895007049,,,ES,Po,,"Pontevedra: Al sur de Isla Piedra Seca, O Grove, R?°a de Arousa",,42.496031,-8.868884,6157,2006,6,5,"V. Pe??a, I. B?Ìrbara & P. D?°az",
GBIF_ref,895007050,,,ES,C,,"A Coru??a: Nordeste de Isla Vionta, Ribeira, R?°a de Arousa",,42.499808,-9.002588,226,2006,3,15,I. B?Ìrbara & V. Pe??a,
GBIF_ref,895007051,,,ES,Po,,"Pontevedra: Al norte del Grove, O Grove, R?°a de Arousa",,42.500093,-8.863348,398,2006,9,5,I. B?Ìrbara & V. Pe??a,
GBIF_ref,895007052,,,ES,Po,,"Pontevedra: Cerca de Tragove, Cambados, R?°a de Arousa",,42.519135,-8.82992,738,2006,6,1,"V. Pe??a, I. B?Ìrbara & P. D?°az",
GBIF_ref,895007053,,,ES,Po,,"Pontevedra: R?°a de Arousa, al sur de la Isla de Arosa",,42.519511,-8.873985,1193,2005,6,22,"V. Pe??a, I. B?Ìrbara, P. D?°az & M. Tibaldo",
GBIF_ref,895007054,,,ES,Po,,"Pontevedra: R?°a de Arousa, al sur de la Isla de Arosa",,42.519511,-8.873985,1193,2006,6,7,"V. Pe??a, I. B?Ìrbara & P. D?°az",
GBIF_ref,895007055,,,ES,C,,"A Coru??a: R?°a de Arosa, Agui??o, Ribeira",,42.522842,-9.011119,1147,2005,6,22,"V. Pe??a, I. B?Ìrbara, P. D?°az & M. Tibaldo",
GBIF_ref,895007056,,,ES,C,,"A Coru??a: Punta del Castro, Ribeira, R?°a de Arousa",,42.528661,-8.99921,413,2004,6,30,V. Pe??a & V. Husa,
GBIF_ref,895007057,,,ES,C,,"A Coru??a: Punta del Castro, Ribeira, R?°a de Arousa",,42.528661,-8.99921,413,2006,6,7,"V. Pe??a, I. B?Ìrbara & P. D?°az",
GBIF_ref,895007058,,,ES,C,,"A Coru??a: Punta del Castro, Ribeira, R?°a de Arousa",,42.528661,-8.99921,413,2006,6,5,"V. Pe??a, I. B?Ìrbara & P. D?°az",
GBIF_ref,895007059,,,ES,Po,,"Pontevedra: Tragove, Vilanova de Arousa, R?°a de Arousa",,42.530357,-8.82713,858,2005,4,1,J. Grall,
GBIF_ref,895007060,,,ES,Po,,"Pontevedra: Lobeiras grandes, R?°a de Arousa",,42.534422,-8.93007,10719,2006,6,7,"V. Pe??a, I. B?Ìrbara & P. D?°az",
GBIF_ref,895007061,,,ES,C,,"A Coru??a: Isla de R??a, Ribeira, R?°a de Arousa",,42.549641,-8.940921,384,2005,1,19,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007062,,,ES,C,,"A Coru??a: Riveira, Riveira, R?°a de Arousa",,42.555138,-8.986853,840,2005,6,22,"V. Pe??a, I. B?Ìrbara, P. D?°az & M. Tibaldo",
GBIF_ref,895007063,,,ES,C,,"A Coru??a: Ensenada de Santa Eugenia de Ribeira, Ribeira",,42.561256,-8.98202,1114,1992,1,21,J. Cremades,
GBIF_ref,895007065,,,ES,C,,"A Coru??a: Ensenada de Santa Eugenia de Ribeira, Ribeira",,42.561256,-8.98202,1114,2006,3,15,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007066,,,ES,C,,"A Coru??a: Ensenada de Ribeira, R?°a de Arousa",,42.562499,-8.982592,954,2006,2,10,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007073,,,ES,Po,,"Pontevedra: Playa de Naval, Illa de Arousa, R?°a de Arousa",,42.565932,-8.873883,97,2007,10,21,"I. B?Ìrbara, P. D?°az & V. Pe??a",
GBIF_ref,895007081,,,ES,C,,"A Coru??a: Punta Aguiuncho, Ribeira, R?°a de Arousa",,42.566963,-8.970553,221,2006,9,5,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007083,,,ES,C,,"A Coru??a: Punta Aguiuncho, Ribeira, R?°a de Arousa",,42.566963,-8.970553,221,2004,4,28,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007085,,,ES,Po,,"Pontevedra: Cerca de punta Barbojeita, Illa de Arousa, R?°a de Arousa",,42.56874,-8.892834,409,2004,7,13,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007091,,,ES,C,,"Pontevedra: Faro de Piedra Seca, Illa de Arousa, R?°a de Arousa",,42.572674,-8.884949,661,2004,7,13,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007092,,,ES,C,,"Pontevedra: Faro de Piedra Seca, Illa de Arousa, R?°a de Arousa",,42.572674,-8.884949,661,2004,4,28,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007093,,,ES,C,,"A Coru??a: Islote Perilla grande, Riveira, R?°a de Arousa",,42.573381,-8.956433,123,2004,6,11,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007097,,,ES,Po,,"Pontevedra: Faro de Piedra Seca, Illa de Arousa, R?°a de Arousa",,42.573753,-8.884954,2414,2006,9,5,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007099,,,ES,Po,,"Pontevedra: Faro de Piedra Seca, Illa de Arousa, R?°a de Arousa",,42.573753,-8.884954,2414,2004,7,13,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007106,,,ES,C,,"A Coru??a: Punta Insuela, Riveira, R?°a de Arousa",,42.57496,-8.960391,210,2007,10,7,"I. B?Ìrbara, C. Lema & V. Pe??a",
GBIF_ref,895007109,,,ES,C,,"A Coru??a: Insuela, Riveira, R?°a de Arousa",,42.578499,-8.957405,249,2006,9,5,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007111,,,ES,C,,"A Coru??a: Palmeira, Riveira, R?°a de Arousa",,42.58038,-8.954008,1234,2004,6,11,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007112,,,ES,C,,"A Coru??a: Ensenada de Palmeira, Riveira, R?°a de Arousa",,42.582848,-8.95165,786,2004,6,11,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007113,,,ES,C,,"A Coru??a: Punta Golfina, A Pobra do Carami??al, R?°a de Arousa",,42.591431,-8.919699,122,2004,4,28,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007114,,,ES,C,,"A Coru??a: Punta Golfina, A Pobra do Carami??al, R?°a de Arousa",,42.591431,-8.919699,122,2008,6,7,I. B?Ìrbara,
GBIF_ref,895007115,,,ES,C,,"A Coru??a: Al Sur de Isla Benencia, Boiro, R?°a de Arousa",,42.600111,-8.877117,420,2004,7,13,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007118,,,ES,C,,"A Coru??a: Sur de Isla Benencia, Boiro, R?°a de Arousa",,42.600539,-8.877224,334,2004,6,11,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007120,,,ES,C,,"A Coru??a: Sur de Isla Benencia, Boiro, R?°a de Arousa",,42.600539,-8.877224,334,2006,5,11,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007121,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,2004,7,13,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007122,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,2006,9,5,V. Pe??a & I. B?Ìrbara,
GBIF_ref,895007123,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,2006,7,10,V. Pe??a & I. B?Ìrbara,
GBIF_ref,1317593980,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,1968,3,17,M. Yoshizaki,"Yoshizaki, M."
GBIF_ref,1318256076,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,1964,6,25,I. A. Abbott,"Abbott, I. A."
GBIF_ref,1318820967,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,1965,6,21,I. A. Abbott,
GBIF_ref,1318875283,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,1965,4,11,N. Nicholson,
GBIF_ref,1318880456,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,1967,3,22,L. Rummel,"Abbott, I. A."
GBIF_ref,1319079487,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,1970,7,16,N. Burnett,"Abbott, I. A."
GBIF_ref,1319259212,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,1970,9,14,W. North,"Abbott, I. A."
GBIF_ref,1319450991,,,ES,C,,"A Coru??a: Isla Benencia, Boiro, R?°a de Arousa",,42.602698,-8.877526,272,1938,2,12,G. J. Hollenberg,
GBIF_ref,1319739952,,,ES,C,,"A Coru??a: Isla Ratas, A Pobra do Carami??al, R?°a de Arousa",,42.603327,-8.93508,916,1938,2,12,G. J. Hollenberg,
GBIF_ref,1320580656,,,ES,C,,"A Coru??a: Isla Ratas, A Pobra do Carami??al, R?°a de Arousa",,42.603327,-8.93508,916,1971,4,17,W. North,"Abbott, I. A."
GBIF_ref,1320762006,,,ES,C,,"A Coru??a: Playa Carragueros, Boiro, R?°a de Arousa",,42.612201,-8.873544,534,1970,5,3,R. Setzer,
GBIF_ref,1320805941,,,ES,C,,"A Coru??a: El Puntal, Boiro, R?°a de Arousa",,42.631377,-8.89291,2285,1970,5,24,J. N. Norris,"Norris, J. N."
GBIF_ref,1320828310,,,ES,C,,"A Coru??a: Si??al del Ma??o, R?°a de Arousa",,42.6518,-8.81725,301,1969,4,19,M. Yoshizaki,"Yoshizaki, M."
GBIF_ref,1320870170,,,ES,C,,"A Coru??a: Si??al del Ma??o, R?°a de Arousa",,42.6518,-8.81725,301,1970,8,20,John West Laboratory,
GBIF_ref,1321373831,,,ES,C,,"A Coru??a: Praia de Fogareiro, Muros, R?°a de Muros e Noia",,42.752445,-9.079858,301,1966,5,7,I. A. Abbott,
GBIF_ref,1321852719,,,ES,C,,"A Coru??a: Punta Cambrona, Outes, R?°a de Muros e Noia",,42.756854,-9.002997,9331,1967,6,28,N. Richardson,
GBIF_ref,1322139797,,,ES,C,,"A Coru??a: R?°a de Muros y Noia, Ensenada Bornalle",,42.796611,-9.017851,347,1966,4,25,I. A. Abbott,
GBIF_ref,1322795981,,,ES,C,,"A Coru??a: R?°a de Muros y Noia, Ensenada Bornalle",,42.796611,-9.017851,347,1965,6,21,I. A. Abbott,
GBIF_ref,1322982305,,,ES,C,,"A Coru??a: R?°a de Muros y Noia, Ensenada Bornalle",,42.796611,-9.017851,347,1965,4,11,N. Nicholson,
GBIF_ref,1322984127,,,ES,C,,"A Coru??a: R?°a de Muros y Noia, Ensenada Bornalle",,42.796611,-9.017851,347,,,,Collector unknown,
GBIF_ref,1342222103,,,ES,C,,"A Coru??a: R?°a de Muros y Noia, Ensenada Bornalle",,42.796611,-9.017851,347,2014,7,24,"V. Garc?°a-Redondo, A. Garc?°a-Fern?Ìndez & I. B?Ìrbara",
GBIF_ref,1342222174,,,ES,C,,"A Coru??a: R?°a de Muros y Noia, Ensenada Bornalle",,42.796611,-9.017851,347,2014,5,11,"I. B?Ìrbara, Bagnaro, Hildebrand, V. Pe??a & O. de Clerck",
GBIF_ref,1342222204,,,ES,C,,"A Coru??a: Playa de Barra???Ìn, rocas de la izquierda, Arteixo",,43.312133,-8.556282,119,2015,1,27,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1342222249,,,ES,C,,"A Coru??a: Fonteculler, Culleredo, R?°a de A Coru??a",,43.325,-8.37963,301,2015,2,20,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1342222269,,,ES,C,,"A Coru??a: parte externa Isla Santa Cristina, Oleiros, R?°a de A Coru??a",,43.344027,-8.373642,74,2015,3,19,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1342222376,,,ES,C,,"A Coru??a: Al norte de Isla Castelo, Oleiros, R?°a de A Coru??a",,43.349423,-8.350494,2537,2015,7,21,"I. B?Ìrbara, A. Garc?°a-Fern?Ìndez & V. Garc?°a-Redondo",
GBIF_ref,1342222461,,,ES,C,,"A Coru??a: Playa de Sada cerca r?°o, R?°a de Ares y Betanzos",,43.350978,-8.249877,424,2015,7,21,"I. B?Ìrbara, A. Garc?°a-Fern?Ìndez & V. Garc?°a-Redondo",
GBIF_ref,1434775704,,,ES,C,,"A Coru??a: San Ant??n, A Coru??a, R?°a de A Coru??a",,43.365315,-8.388089,132,2015,7,21,"A. Garc?°a-Fern?Ìndez, I. B?Ìrbara & V. Garc?°a-Redondo",
GBIF_ref,1434775723,,,ES,C,,"A Coru??a: San Ant??n, A Coru??a, R?°a de A Coru??a",,43.365315,-8.388089,132,2015,6,15,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434775782,,,ES,C,,"A Coru??a: Ensenada Lagoa, A Coru??a, R?°a de A Coru??a",,43.378344,-8.345128,3673,2015,5,15,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434775787,,,ES,C,,"A Coru??a: R?°a de A Coru??a, Punta de los Carabineros",,43.37866,-8.393321,315,2015,12,11,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434775799,,,ES,C,,"A Coru??a: El Grelle, A Coru??a, R?°a de A Coru??a",,43.381606,-8.392725,156,2015,12,11,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434775809,,,ES,C,,"A Coru??a: Punta de San Mart?°n, Mugardos, R?°a de Ferrol",,43.459184,-8.286847,406,2016,6,7,I. B?Ìrbara,
GBIF_ref,1434775811,,,ES,C,,"A Coru??a: Punta de San Mart?°n Oeste, Mugardos, R?°a de Ferrol",,43.459184,-8.286847,406,2015,12,11,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434775935,,,ES,C,,"A Coru??a: Ensenada de Nande, Mugardos, R?°a de Ferrol",,43.460157,-8.283523,301,2015,4,16,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434775939,,,ES,C,,"A Coru??a: R?°a de Ferrol, Pta. San Carlos, Ferrol",,43.460919,-8.298397,301,2016,6,7,I. B?Ìrbara,
GBIF_ref,1434776002,,,ES,C,,"A Coru??a: R?°a de Ferrol, Rabo da Porca, Pta. San Carlos, Ferrol",,43.462181,-8.300736,199,2016,5,22,"I. B?Ìrbara, V. Pe??a, J. Lugilde & H. Kawai",
GBIF_ref,1434776108,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2016,6,8,I. B?Ìrbara,
GBIF_ref,1434776201,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2016,5,5,I. B?Ìrbara,
GBIF_ref,1434776235,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2015,11,11,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434776261,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2016,3,16,"I. B?Ìrbara, V. Pe??a et al.",
GBIF_ref,1434776539,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2015,10,14,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434776556,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2015,8,13,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434776624,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2016,1,15,V. Garc?°a-Redondo & I. B?Ìrbara,
GBIF_ref,1434776681,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2016,5,20,I. B?Ìrbara & V. Pe??a,
GBIF_ref,1434776750,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2016,6,7,I. B?Ìrbara,
GBIF_ref,1828636748,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2002,3,30,,
GBIF_ref,1828636903,,,ES,C,,"A Coru??a: Castillo de San Felipe, Ferrol, R?°a de Ferrol",,43.463663,-8.281092,301,2002,3,16,,
GBIF_ref,1828637083,,,ES,C,,"A Coru??a: Bater?°a de San Cristobal, Ferrol, R?°a de Ferrol",,43.46419,-8.304749,930,2005,3,15,,
GBIF_ref,1828637193,,,ES,C,,"A Coru??a: Bater?°a de San Cristobal, Ferrol, R?°a de Ferrol",,43.46419,-8.304749,930,2005,3,19,,
GBIF_ref,1828637195,,,ES,C,,"A Coru??a: Punta Leiras, Mugardos, R?°a de Ferrol",,43.466551,-8.25498,426,2005,3,14,,
GBIF_ref,1828637197,,,ES,C,,"A Coru??a: Punta Fornelos, Ferrol, R?°a de Ferrol",,43.475016,-8.217113,3920,2005,3,14,,
GBIF_ref,1828637287,,,ES,Lu,,"Lugo: Insua de Area, Viveiro, R?°a de Viveiro",,43.698348,-7.585129,249,2005,3,14,,
GBIF_ref,1828637323,,,ES,Lu,,"Lugo: San Cipri?Ìn, Cervo, al Este de Punta Furada",,43.701673,-7.459008,113,2005,3,14,,
GBIF_ref,1828637413,,,ES,Lu,,"Lugo: San Cipri?Ìn, Xove, Playa de Lago",,43.710026,-7.477891,239,2012,3,6,,
GBIF_ref,1828637510,,,ES,Lu,,"Lugo: San Cipri?Ìn, Xove, Interior dique Mor?Ìs (6)",,43.711759,-7.469565,824,2005,3,18,,
GBIF_ref,1828637527,,,ES,Lu,,"Lugo: Interior dique Mor?Ìs, Xove",,43.711997,-7.469641,1040,2005,3,14,,
GBIF_ref,1828637879,,,ES,Lu,,"Lugo: San Cipri?Ìn, Xove, Punta Gallino",,43.716342,-7.471325,75,2000,5,24,,
GBIF_ref,1830384117,,,ES,Lu,,"Lugo: San Cipri?Ìn, Xove, Punta Gallino",,43.716342,-7.471325,75,1993,2,4,,
GBIF_ref,1830384138,,,ES,Lu,,"Lugo: San Cipri?Ìn, Xove, Punta Gallino",,43.716342,-7.471325,75,1991,4,3,,
GBIF_ref,1830384141,,,FR,,,"Francia: Breta??a Francesa, Belle ?´le",,47.328608,-3.176801,10737,1991,4,3,,
GBIF_ref,1830384145,,,FR,,,"Francia: Breta??a Francesa, Rade de Brest, Camaretnnaat",,48.280282,-4.589906,3036,1993,3,10,,
GBIF_ref,1830384159,,,FR,,,"Francia: Breta??a Francesa, Rade de Brest, Camaretnnaat",,48.280282,-4.589906,3036,1994,2,26,,
GBIF_ref,1830384165,,,FR,,,"Francia: Breta??a Francesa, Rade de Brest, Logonnaat",,48.311893,-4.312202,3590,1996,2,19,,
GBIF_ref,1830384166,,,FR,,,"Francia: Breta??a Francesa, Rade de Brest, Rozegat",,48.317819,-4.415544,3155,1991,4,3,,
GBIF_ref,1830384169,,,FR,,,"Francia: Breta??a Francesa, Rade de Brest",,48.345437,-4.496225,6515,1993,3,25,,
GBIF_ref,1830384170,,,US,Washington,,Off Turn Island,,48.533623,-122.967726,5421,1993,3,25,,
GBIF_ref,1830384172,,,FR,,,"Francia: Breta??a, Locquemeau",,48.702545,-3.587129,3036,1991,4,2,,
GBIF_ref,1830384178,,,FR,,,"Francia: Pointe du Groin, Baie du Mont-St-Michel",,48.719684,-1.841749,3036,1991,4,3,,
GBIF_ref,1830384181,,,GB,,,"Reino Unido: Poole Bay, condado de Dorset",,50.679225,-1.749948,12688,1991,2,3,,
GBIF_ref,1830384184,,,NO,,,Noruega: Skarsundet,,63.839291,11.08956,39738,1991,4,2,,
LIT,Verlaque 2001,,,FR,,,Thau Lagoon,,43.39322015,3.610273481,,2001,,,,
LIT,Savoie and Saunders 2013,,,CA,NS,,Subtidal (3m) on rock,,44.50839,-64.12634,,2012,,,,
LIT,Young and Gobler 2021,,,USA,NY,,West Islip Marina,West Islip,40.68519,-73.29042,,2019,,,,
LIT,Young and Gobler 2022,,,USA,NY,,Captree Island (West),Babylon,40.63941,-73.28621,,2019,,,,
LIT,Young and Gobler 2023,,,USA,NY,,Captree Island (East),Babylon,40.64153,-73.25084,,2019,,,,
LIT,Young and Gobler 2024,,,USA,NY,,Benjamin's Memorial Beach,Bayshore,40.71017,-73.24166,,2019,,,,
LIT,Young and Gobler 2025,,,USA,NY,,Fire Island lighthouse,Fire Island,40.63338,-73.2195,,2019,,,,
LIT,Young and Gobler 2026,,,USA,NY,,Islip Beach,Islip,40.70629,-73.21365,,2019,,,,
LIT,Young and Gobler 2027,,,USA,NY,,East Islip Marina,East Islip,40.70515,-73.19271,,2019,,,,
LIT,Young and Gobler 2028,,,USA,NY,,Overlook Beach,Great River,40.69833,-73.15626,,2019,,,,
LIT,Young and Gobler 2029,,,USA,NY,,Vanderbilt Wharf,Oakdale,40.72432,-73.1165,,2019,,,,
LIT,Young and Gobler 2030,,,USA,NY,,Sayville Bathing Beach,Sayville,40.72424,-73.07183,,2019,,,,
