gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,genericName,acceptedScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated
354515613,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:A:74911,,,,,,,,,,CC_BY_4_0,,,2010-03-26T14:59:40Z,,,,,,,,,,,,,,,,,,,3,C,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:A:74911,74911,,J. Deding,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-18T00:00:00Z,,,,2008,8,18,,,,,,,On Sargassum muticum,,,,,,,,,DK,Limfjorden,Lf,,Thisted Bredning,,,,,,,,56,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.833Z,,,3,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:56.764Z,2017-10-08T17:16:02.855Z,TRUE
354515612,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:A:74826,,,,,,,,,,CC_BY_4_0,,,2010-03-26T14:59:40Z,,,,,,,,,,,,,,,,,,,3,C,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:A:74826,74826,,R. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-28T00:00:00Z,,,,2008,3,28,,,,,,,Drift;,,,,,EUROPE,,,,DK,Kattegat North,Kn,,"Læsø, Vesterø Havn, beach south of harbour",,,,,,,,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.656Z,,,0,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:56.823Z,2017-10-08T17:16:02.847Z,TRUE
354515611,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:A:74772,,,,,,,,,,CC_BY_4_0,,,2010-03-26T14:59:40Z,,,,,,,,,,,,,,,,,,,3,C,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:A:74772,74772,,R. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-25T00:00:00Z,,,,2008,3,25,,,,,,,Drift;,,,,,EUROPE,,,,DK,Kattegat North,Kn,,"Læsø, Vesterø Havn, beach north of harbour",,,,,,,,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.893Z,,,0,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:57.433Z,2017-10-08T17:16:02.840Z,TRUE
354515610,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:A:52990,,,,,,,,,,CC_BY_4_0,,,2010-03-26T14:59:40Z,,,,,,,,,,,,,,,,,,,3,C,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:A:52990,52990,,"Sten Rønhede, Martha Laursen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-30T00:00:00Z,,,,2005,8,30,,,,,,,Ringkøbing Amt;,,,,,,,,,DK,Limfjorden,Lf,,Gjeller Odde,,,,,,,,56,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.576Z,,,3,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:56.757Z,2017-10-08T17:15:57.765Z,TRUE
354515609,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:A:52987,,,,,,,,,,CC_BY_4_0,,,2010-03-26T14:59:40Z,,,,,,,,,,,,,,,,,,,3,C,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:A:52987,52987,,"Sten Rønhede, Martha Laursen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-24T00:00:00Z,,,,2005,8,24,,,,,,,Ringkøbing Amt;,,,,,,,,,DK,Limfjorden,Lf,,Thisted Bredning,,,,,,,,56,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.897Z,,,1,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:57.258Z,2017-10-08T17:15:57.773Z,TRUE
354515608,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:A:52986,,,,,,,,,,CC_BY_4_0,,,2010-03-26T14:59:40Z,,,,,,,,,,,,,,,,,,,3,C,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:A:52986,52986,,"Sten Rønhede, Martha Laursen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-01T00:00:00Z,,,,2005,8,1,,,,,,,Ringkøbing Amt;,,,,,,,,,DK,Limfjorden,Lf,,Dråby Vig,,,,,,,,56,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.640Z,,,2,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:56.725Z,2017-10-08T17:15:57.769Z,TRUE
354515607,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:A:51230,,,,,,,,,,CC_BY_4_0,,,2010-03-26T14:59:40Z,,,,,,,,,,,,,,,,,,,3,C,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:A:51230,51230,,P. M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-28T00:00:00Z,,,,2005,5,28,,,,,,,Dredging;,,,,,EUROPE,,,,DK,Kattegat North,Kn,,"Hirsholmene, Kølpen",,,,,,,,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.565Z,,,4,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:56.827Z,2017-10-08T17:15:57.424Z,TRUE
354515606,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:A:47701,,,,,,,,,,CC_BY_4_0,,,2010-03-26T14:59:40Z,,,,,,,,,,,,,,,,,,,3,C,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:A:47701,47701,,"S. Lundsteen, K. Dahl",,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-23T00:00:00Z,,,,2004,8,23,,,,,,,Epiphyte on Phycodrys rubens,,,,,EUROPE,,,,DK,Kattegat North,Kn,,Frederikshavn-Hirsholm Gas-søjle,,,,,,,,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.887Z,,,8,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:57.445Z,2017-10-08T17:15:56.691Z,TRUE
354515605,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:C-A:52990,,,,,,,,,,CC_BY_4_0,,,2006-08-17T22:00:00Z,,,,,,,,,,,,,,,,,,,3,C,C-A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:C-A:52990,52990,,"Sten Rønhede, Martha Laursen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-30T00:00:00Z,,,,2005,8,30,,,,,,,Ringkøbing Amt;,,,,,,,,,DK,Limfjorden,Lf,,Gjeller Odde,,,,,,,,56.369999,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.814Z,,,3.5,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:56.845Z,2017-10-08T17:15:46.926Z,TRUE
354515604,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:C-A:52987,,,,,,,,,,CC_BY_4_0,,,2006-08-17T22:00:00Z,,,,,,,,,,,,,,,,,,,3,C,C-A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:C-A:52987,52987,,"Sten Rønhede, Martha Laursen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-24T00:00:00Z,,,,2005,8,24,,,,,,,Ringkøbing Amt;,,,,,,,,,DK,Limfjorden,Lf,,Thisted Bredning,,,,,,,,56.450001,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.650Z,,,1.5,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:56.838Z,2017-10-08T17:15:46.920Z,TRUE
354515603,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:C-A:52986,,,,,,,,,,CC_BY_4_0,,,2006-08-17T22:00:00Z,,,,,,,,,,,,,,,,,,,3,C,C-A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:C-A:52986,52986,,"Sten Rønhede, Martha Laursen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-01T00:00:00Z,,,,2005,8,1,,,,,,,Ringkøbing Amt;,,,,,,,,,DK,Limfjorden,Lf,,Dråby Vig,,,,,,,,56.5,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.627Z,,,2,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:56.770Z,2017-10-08T17:15:46.943Z,TRUE
354515602,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:C-A:51230,,,,,,,,,,CC_BY_4_0,,,2006-08-17T22:00:00Z,,,,,,,,,,,,,,,,,,,3,C,C-A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:C-A:51230,51230,,P. M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-28T00:00:00Z,,,,2005,5,28,,,,,,,Dredging;,,,,,EUROPE,,,,DK,Kattegat North,Kn,,"Hirsholmene, Kølpen",,,,,,,,57.48,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.571Z,,,4,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:57.045Z,2017-10-08T17:15:46.733Z,TRUE
354515601,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:C:C-A:47701,,,,,,,,,,CC_BY_4_0,,,2006-08-17T22:00:00Z,,,,,,,,,,,,,,,,,,,3,C,C-A,,,PRESERVED_SPECIMEN,,,,urn:catalog:C:C-A:47701,47701,,"S. Lundsteen, K. Dahl",,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-23T00:00:00Z,,,,2004,8,23,,,,,,,Epiphyte on Phycodrys rubens,,,,,EUROPE,,,,DK,Kattegat North,Kn,,Frederikshavn-Hirsholm Gas-søjle,,,,,,,,57.470001,10.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Nielsen,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,7f4ed916-f762-11e1-a439-00145eb45e9a,DK,2019-09-20T20:03:47.904Z,,,8,0,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2014-05-29T11:33:57.058Z,2017-10-08T17:15:45.812Z,TRUE
239540113,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:KMN:A:1917,,,,,,,,,,CC_BY_4_0,,,2016-03-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,KMN,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:KMN:A:1917,1917,,"Per Arvid Åsen, Kjell-Olav Hansen, Karl Ivar Moen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-18T00:00:00Z,,,,2007,10,18,,,,,,,,,,,,,,,,NO,Vest-Agder,Kristiansand,,Bertesbukta Semi-eksponert,,,,,,,,58.145647,8.031473,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Per Arvid Åsen, Kjell-Olav Hansen, Karl Ivar Moen",2007-10-18T00:00:00Z,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,f60aa56f-cbb7-4f55-8a6d-67288d5ba9b1,NO,2019-09-20T20:03:42.960Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2019-08-06T06:45:58.356Z,2019-09-24T13:28:57.018Z,TRUE
239540112,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:KMN:A:1916,,,,,,,,,,CC_BY_4_0,,,2016-03-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,KMN,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:KMN:A:1916,1916,,"Per Arvid Åsen, Kjell-Olav Hansen, Karl Ivar Moen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-18T00:00:00Z,,,,2007,10,18,,,,,,,,,,,,,,,,NO,Vest-Agder,Kristiansand,,"Bertesbukta Semi-eksponert, på tunikat",,,,,,,,58.145647,8.031473,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Per Arvid Åsen, Kjell-Olav Hansen, Karl Ivar Moen",2007-10-18T00:00:00Z,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,f60aa56f-cbb7-4f55-8a6d-67288d5ba9b1,NO,2019-09-20T20:03:42.955Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2019-08-06T06:45:58.363Z,2019-09-24T13:28:56.905Z,TRUE
239540107,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:KMN:A:1908,,,,,,,,,,CC_BY_4_0,,,2016-03-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,KMN,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:KMN:A:1908,1908,,"Per Arvid Åsen, Elisabeth Goksøyr Åsen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11T00:00:00Z,,,,2006,8,11,,,,,,,,,,,,,,,,NO,Vest-Agder,Kristiansand,,"Mekken Steinfylling, semieksponert. Vanlig.",,,,,,,,58.141124,7.981318,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Per Arvid Åsen, Elisabeth Goksøyr Åsen",2006-08-11T00:00:00Z,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,f60aa56f-cbb7-4f55-8a6d-67288d5ba9b1,NO,2019-09-20T20:03:42.947Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2019-08-06T06:45:58.315Z,2019-09-24T13:28:57.011Z,TRUE
239540106,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:KMN:A:1905,,,,,,,,,,CC_BY_4_0,,,2016-03-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,KMN,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:KMN:A:1905,1905,,"Per Arvid Åsen, Elisabeth Goksøyr Åsen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11T00:00:00Z,,,,2006,8,11,,,,,,,,,,,,,,,,NO,Vest-Agder,Kristiansand,,Lille Kjeholmen (Fiskå) Svaberg. Vanlig.,,,,,,,,58.127987,7.978467,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Per Arvid Åsen, Elisabeth Goksøyr Åsen",2006-08-11T00:00:00Z,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,f60aa56f-cbb7-4f55-8a6d-67288d5ba9b1,NO,2019-09-20T20:03:41.927Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2019-08-06T06:45:58.776Z,2019-09-24T13:28:56.986Z,TRUE
239540103,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:KMN:A:1902,,,,,,,,,,CC_BY_4_0,,,2016-03-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,KMN,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:KMN:A:1902,1902,,"Per Arvid Åsen, Karl Ivar Moen, Kjell-Olav Hansen",,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-27T00:00:00Z,,,,2006,8,27,,,,,,,,,,,,,,,,NO,Vest-Agder,Lyngdal,,Grønsfjorden st. 3.5 Semieksponert - noe beskyttet. Vanlig.,,,,,,,,58.043697,7.033866,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Per Arvid Åsen, Karl Ivar Moen, Kjell-Olav Hansen",2006-08-27T00:00:00Z,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,f60aa56f-cbb7-4f55-8a6d-67288d5ba9b1,NO,2019-09-20T20:03:46.815Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2019-08-06T06:45:58.396Z,2019-09-24T13:28:56.990Z,TRUE
